1.0, 2.1835148120917136e-05, 1.584611235768388e-05, 1.4272101538187372e-05, 1.769571745687765e-05, 1.0821753646693387e-05
1.05, 9.31120658647021e-05, 4.1285043339653096e-05, 5.136041837947197e-05, 5.2502185263873713e-05, 2.7554631762142126e-05
1.1, 0.00018825883690778573, 8.028961502651876e-05, 0.00010030331017171952, 0.00010600589010308446, 5.81459012834869e-05
1.15, 0.00033670866299562245, 0.0001483172749568806, 0.00017546139825840804, 0.00018432470097265392, 0.00011464326512863543
1.2, 0.0007215888464118728, 0.00030818450501818236, 0.00033971495313030425, 0.00036430742981976395, 0.0002653441867627937
1.25, 0.0016214968884971268, 0.0006509069228956442, 0.0007003886231606031, 0.0007663738926598926, 0.0005786591010659962
1.3, 0.002949941666691036, 0.0012087734314663195, 0.0013123336934087765, 0.0014368106119808368, 0.0010526820335857328
1.35, 0.004942583466273853, 0.0019563820424179767, 0.002078738850244133, 0.0022361463556606416, 0.001736798582584018
1.4, 0.006368317914130284, 0.0029944899825421365, 0.0032773465592067564, 0.003785000488963775, 0.002552602898423295
1.45, 0.008664087544534183, 0.004385691060709388, 0.0046654787165100655, 0.00530761134231772, 0.003887284935923121
1.5, 0.011601926861354417, 0.00620592087586966, 0.006818577974076139, 0.008354011217968015, 0.005354836308860365
1.55, 0.021173009733469805, 0.010217731858722767, 0.011536272390796281, 0.01992568635696257, 0.009151871663591873
1.6, 0.023847389605540892, 0.013527889414998506, 0.01605773780585583, 0.01564996688618724, 0.013693605108470508
1.65, 0.03222502908488489, 0.01842715621018598, 0.028154592356164358, 0.03558477921684988, 0.028738937819341892
1.7, 0.0322510246389931, -0.006880160905853749, 0.033114826374200115, 0.059013469719448985, 0.058635103132749083
1.75, 0.04008023724099998, 0.020696817907735032, 0.041794046754207746, 0.07318201080225406, 0.059921747394019675
1.8, 0.04674873857082018, 0.0076364814766131115, 0.04484894756158908, 0.06304349026238304, 0.0524785156324159
