1.0, 2.9589985483467943e-05, 8.99926655206722e-06, 1.1766358165980671e-05, 7.079995163519432e-06, 5.885326411510544e-06
1.05, 4.571902622344469e-05, 2.929440020009257e-05, 3.0324858454871628e-05, 2.570336319782243e-05, 2.4761430323825072e-05
1.1, 0.00010956823600141159, 6.362382525919472e-05, 6.815010739444174e-05, 6.909757816694816e-05, 5.669747993345706e-05
1.15, 0.00021815158247106626, 0.00013577747918777397, 0.00014244260318342636, 0.00015620006379375742, 0.00012512825183908622
1.2, 0.0005420554422077538, 0.0003077658588067764, 0.00032142147596789646, 0.0003538373870641879, 0.0002825263611907647
1.25, 0.001330198180187529, 0.0006558725035978285, 0.0006912979687086427, 0.0007636180604610738, 0.0005918980532625655
1.3, 0.0024563890778047217, 0.0012349113343124026, 0.0013083198802185125, 0.0014596079159817756, 0.0010954161359487554
1.35, 0.004156035015367381, 0.0019854991132777365, 0.0020984616274116854, 0.0023972029169792588, 0.001781663962526435
1.4, 0.005045263600507156, 0.002997032157627533, 0.003118283613754364, 0.0037764158704566286, 0.002667681260477681
1.45, 0.007753880504008159, 0.004426588861758352, 0.004627947201872341, 0.005702307412969469, 0.003986269413244092
1.5, 0.008568636605044345, 0.006366085976823054, 0.006359535728869714, 0.009145335436919734, 0.006059643717060874
1.55, 0.014060658863345177, 0.010580317876009568, 0.010305050031525908, 0.019609338005159183, 0.010166579990422475
1.6, 0.016954704542313848, 0.014557991870291165, 0.014309112534252768, 0.014530427706263893, 0.014583400834714228
1.65, -0.002461810621209639, 0.021918360626858036, 0.020142653133061073, 0.03942354786523994, 0.025522559364816684
1.7, 0.04589476731477515, 0.03155960247164147, 0.019769496075009295, 0.07959769474878031, 0.04338267270645113
1.75, 0.06535847442719223, 0.03832107059880874, 0.02836930538973681, 0.08694070189747004, 0.04868151966901668
1.8, 0.059720592785029725, 0.04378809481973189, 0.030310136459618896, 0.08675126358107933, 0.06235435017093471
